fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,fixed_acidity_citric_acid_interaction,fixed_acidity_density_interaction,total_sulfur_dioxide_free_sulfur_dioxide_interaction,fixed_acidity_pH_interaction_neg,citric_acid_volatile_acidity_interaction_neg,citric_acid_pH_interaction_neg,alcohol_density_interaction_neg,quality
-0.9610707474536356,0.307896583129605,-0.9813404564572489,-0.857304269192105,0.8871101107469462,-0.07007844791865141,0.6351219142679949,-0.46661284402404957,-0.2026200147397644,-0.8014358934558563,-1.1566169488367317,0.9431376059938601,0.44844795477766003,-0.044508357991023866,0.19473216901501206,-0.30215137343003384,0.1988392177520949,0.539692323943126,5
-0.47778686666558173,-0.1518994817074147,0.45785815849284484,2.178953885744293,-0.5721830378382451,0.1332889535730432,1.8536489374491534,0.5857047415449412,0.2646563476754333,1.0957794484490402,0.07622081079966851,-0.21875861492356966,-0.27984203325393187,0.2470709271643811,-0.12644932709900208,-0.06954841697057447,0.12117506798011597,0.04464289028976571,5
-1.6255860835372102,0.5090573614958014,-1.3925400607287044,-1.185548394050094,0.43809683425919477,0.0316052528271959,0.43752293753591515,-1.3527750213453245,1.7999929670396477,-0.9473755351408485,-0.49278123210943864,2.2636937434886435,2.199052248855712,0.013828023058520038,-2.9260435176845037,-0.7088827690917573,-2.5065623156326318,0.6666221417854211,5
-0.29655541137006153,0.48032010744348763,0.09805850475532132,-1.185548394050094,1.8412633232834172,-0.6801806523937353,-0.5504719461244836,0.3641641972145918,-0.33612754685839186,2.5551758652989593,-1.251450622654916,-0.02907978021604745,-0.10799486331122149,0.3744203674394003,0.09968044293140003,0.04709947153982368,-0.03296016465200811,-0.4557335113528286,5
0.36795992471351313,0.5377946155481153,-0.4673409511179298,2.178953885744293,2.1780232806492292,2.675381472219226,2.5123121932227526,1.0287858302055786,-1.0036652074515262,1.679538015189008,-1.1566169488367317,-0.17196274118889507,0.3785519566287738,6.721393494178601,-0.36930857417143614,-0.2513334471363576,0.46905385265437055,-1.1899111279388401,5
0.36795992471351313,0.5377946155481153,-0.4159410005839978,2.178953885744293,2.1780232806492292,2.675381472219226,2.5123121932227526,1.0287858302055786,-0.936911441392214,2.0443871194014887,-1.1566169488367317,-0.15304961926015115,0.3785519566287738,6.721393494178601,-0.34474586343790814,-0.22369083049976948,0.3896998823912731,-1.1899111279388401,5
0.12631798431948588,-1.4163386600092196,1.4858571691714837,-0.857304269192105,0.6064768129421015,1.963595566998295,1.8865821002378333,0.08723851680173185,-0.06911248262113692,0.7309303442365598,0.07622081079966851,0.18769048259639914,0.01101979359741637,3.7044842488053424,-0.008730149496017513,-2.1044769519494317,-0.10269127778185587,0.006649390483588506,7
-0.11532395607454138,0.19294756692035056,0.04665855422138964,-1.0214263316210996,2.1780232806492292,0.0316052528271959,0.3387234491698753,0.03185338071915985,-1.3374340377480964,2.5551758652989593,-1.0617832750185459,-0.005380849057529146,-0.0036734578788820338,0.010705440249513748,0.15423818422185798,0.009002654513038383,-0.06240273856780164,-0.03382138690040215,5
-0.5381973517640882,0.36537109123423256,-0.9813404564572489,2.178953885744293,0.269716855576288,-0.9852317546312772,-0.5504719461244836,0.3641641972145918,0.464917645853373,-1.0933151768258407,-1.3462842964731003,0.5281548348442529,-0.19599220654818847,0.5423424413555189,-0.2502174457866796,-0.3585534334480849,-0.45624249479677864,-0.4902685400477381,4
-0.23614492627155445,-1.1864406275907096,1.2288574165018238,-0.857304269192105,2.1780232806492292,0.1332889535730432,0.3387234491698753,0.08723851680173185,-1.8047104001632912,2.5551758652989593,-1.1566169488367317,-0.29018844401807603,-0.02060093311818473,0.04514809409050457,0.42617320438806794,-1.4579663644539218,-2.217731759878635,-0.10090154712426104,6
0.36795992471351313,-1.7611857086369849,1.0746575649000278,-0.857304269192105,-0.23542308047243155,1.3534933625232108,0.4704561003245951,0.03185338071915985,0.5316714119126882,-0.8744057142983525,-0.9669496012003616,0.3954309166734216,0.01172076757129293,0.6367592091478933,0.19563377269971996,-1.892671544980552,0.5713647048530491,-0.030800613783274904,6
-0.4173763815670752,-0.7841190708583171,0.20085840582318526,-0.03669395704713306,0.04521021733241308,0.743391158048127,0.8327208910000746,0.8072452858752293,1.3994703706837652,0.001232135811599745,-0.6824485797458089,-0.08383355462981221,-0.33692511645568235,0.6190373474914137,-0.5841058794263233,-0.15749690654815882,0.2810953876523232,-0.5509033988520496,5
-0.23614492627155445,-0.5542210384398072,-0.313141099516134,-1.185548394050094,1.3922500467956658,-0.578496951647888,-0.2870066438150439,-0.07891689144598413,-0.936911441392214,1.8984474777164964,-0.8721159273821774,0.07394668185783096,0.018635823512092187,0.16603246854969406,0.2212468832505402,0.17354938535201478,0.29338547890680383,0.06882467796953307,5
0.12631798431948588,-0.20937398981204228,-0.8271406048554533,-0.03669395704713306,0.15746353645435093,-0.6801806523937353,0.7009882398453549,0.03185338071915985,-0.936911441392214,-0.8744057142983525,-0.9669496012003616,-0.1044827339541412,0.0040236548462054475,-0.4767986382983496,-0.1183487647625286,0.17318172857413217,0.7749574963291505,-0.030800613783274904,5
-0.8402497772566221,-0.7266445627536896,-0.6729407532536573,0.12742810538186156,0.21359019601531987,0.5400237565564324,-0.18820715544900407,0.03185338071915985,0.7986864761499431,-0.14470750587339243,-0.6824485797458089,0.565438318028289,-0.026764796054144446,-0.10163633509637161,-0.6710961336828661,0.4889887394071423,-0.537468678873852,-0.021738294431893172,6
-1.2027126878476628,-0.7841190708583171,-0.5701408521857936,-1.5137925189080832,-0.06704310178952477,-0.47681325090204063,-0.7480709228565634,-0.6881533883543375,0.19790258161611804,-0.6554962517708642,-1.0617832750185459,0.6857156367841328,0.8276508113591218,0.35669012863252764,-0.2380199458675128,0.44705831527429357,-0.11283234653238211,0.7306697584019777,5
-0.4173763815670752,-0.6691700546490623,-0.15894124791433825,-0.857304269192105,-0.06704310178952477,-1.1885991561229718,-1.1432688763207228,-0.3004574357763336,-0.2026200147397644,-0.43658678924337674,-0.8721159273821774,0.06633832293624194,0.125403837359248,1.3588884216164694,0.08456880858515031,0.1063587235528279,0.03220467799515977,0.26203371524094815,5
-0.23614492627155445,-0.5542210384398072,-0.313141099516134,-1.185548394050094,1.3922500467956658,-0.578496951647888,-0.2870066438150439,-0.07891689144598413,-0.936911441392214,1.8984474777164964,-0.8721159273821774,0.07394668185783096,0.018635823512092187,0.16603246854969406,0.2212468832505402,0.17354938535201478,0.29338547890680383,0.06882467796953307,5
-0.719428807059609,1.0550651884897624,-1.3925400607287044,-0.6931822067631108,-0.06704310178952477,-0.1717621486644987,-0.35287296939240387,0.2533939250494478,1.065701540387198,-0.7284660726133603,-0.9669496012003616,1.0018334346727673,-0.1822988892144762,0.060610219428461176,-0.7666963878823496,-1.4692205416522757,-1.4840320877694626,-0.24501915477315786,5
-0.29655541137006153,0.681480885809684,-1.3925400607287044,-0.5290601443341162,0.04521021733241308,-0.7818643531395826,-0.9786030623773231,-0.1896871636111896,0.464917645853373,-0.43658678924337674,-0.5876149059276229,0.4129652905586914,0.056252754836336495,0.7651348503460603,-0.1378738437192476,-0.9489894341108687,-0.6474164467905023,0.11146300480106679,6
-0.9610707474536356,0.8539044101235668,-1.032740406991181,0.12742810538186156,0.43809683425919477,0.1332889535730432,1.1949856816755542,-0.5219979801066216,0.2646563476754333,-0.8014358934558563,-0.30311388447307014,0.9925365948725862,0.5016769889103588,0.15927839104530434,-0.25435347387877794,-0.8818615880425766,-0.27332130421112644,0.15822483543721447,5
-0.8402497772566221,0.9113789182281943,-1.3925400607287044,0.2915501678108562,1.336123387234697,0.6417074573022797,-0.2870066438150439,-0.07891689144598413,0.9989477743278828,-0.5825264309283689,0.17105448461785278,1.1700814758482168,0.0663099004592732,-0.1841743036314129,-0.839365644870002,-1.2691316541363507,-1.391074794327354,-0.01349908819393585,6
0.005497014122472782,0.7389553939143116,-0.7757406543215213,-0.03669395704713306,0.10133687689338201,-0.07007844791865141,2.2159137281246326,-0.07891689144598413,-0.936911441392214,0.07420195665409583,-0.5876149059276229,-0.0042642573321816785,-0.0004338072667802262,-0.15528779478860674,-0.005150215424839331,-0.5732377407895056,0.7268002945869158,0.04637274174313239,5
-0.8402497772566221,0.4515828533911739,-0.7757406543215213,2.178953885744293,-0.4599297187163072,2.4720140707275315,1.2279188444642342,1.4164817827835825,0.9321940082685707,-0.9473755351408485,-0.9669496012003616,0.6518159120025645,-1.1901985024719681,3.035432661227078,-0.7832758078076243,-0.35031117817004886,-0.7231407899288627,-1.3696664949701622,6
-1.867228023931237,-1.1864406275907096,-0.10754129738040627,-0.857304269192105,1.223870068112759,-0.273445849410346,0.14112447243779552,-0.5773831161891936,0.464917645853373,-0.7284660726133603,-1.1566169488367317,0.2008041241986175,1.0781059350932078,-0.03858990123833996,-0.8681072571575563,0.12759136435592836,-0.04999784681011599,0.6678110981565892,5
-0.29655541137006153,0.681480885809684,-1.3925400607287044,2.178953885744293,0.269716855576288,-1.0869154553771245,-0.9127367367999631,1.0287858302055786,0.5984251779720005,-0.7284660726133603,-0.777282253563993,0.4129652905586914,-0.30509200508830564,0.9920676659183626,-0.17746622482768887,-0.9489894341108687,-0.8333310336747153,-0.7996569685368956,6
-0.29655541137006153,0.4228455993388601,-0.6729407532536573,0.12742810538186156,0.269716855576288,-1.2902828568688192,-1.011536225166003,0.41954933329722527,0.731932710090628,-0.36361696840088065,0.36072183225422294,0.19956422190881742,-0.1244196251259937,1.3051678504334914,-0.21705860593613016,-0.2845500361290867,-0.492547349259378,0.15134060422801277,6
-0.11532395607454138,-0.8415935789629446,0.04665855422138964,-0.36493808190512156,-0.852816335643089,-0.273445849410346,-0.5175387833358037,0.03185338071915985,-0.5363888450363316,0.5849907025515676,-0.6824485797458089,-0.005380849057529146,-0.0036734578788820338,0.14151883221205586,0.06185848360384388,-0.03926753963641592,-0.02502712800987624,-0.021738294431893172,7
-1.5651755984387032,2.808037685680902,-0.9299405059233171,-1.3496704564790885,2.1780232806492292,-0.8835480538854299,-0.8798035740112832,-1.5189304295930404,1.2659628385651378,-1.239254818510833,-0.5876149059276229,1.4555201878709183,2.3773928441250436,0.777348735619115,-1.981454143452349,-2.6113079860738386,-1.177270122575383,0.8925461614959183,4
-0.5986078368625953,-0.4392720222305521,0.45785815849284484,2.178953885744293,-0.4038030591553383,-0.3751295501561933,1.359651495618954,0.5857047415449412,0.13114881555680577,1.3146889109765276,0.07622081079966851,-0.2740774818452932,-0.35060744837638275,-0.5100454539207336,-0.07850670878755099,-0.20112427917590858,0.06004755517935685,0.04464289028976571,5
-0.5986078368625953,-0.4392720222305521,0.45785815849284484,2.178953885744293,-0.4038030591553383,-0.3751295501561933,1.359651495618954,0.5857047415449412,0.13114881555680577,1.3146889109765276,0.07622081079966851,-0.2740774818452932,-0.35060744837638275,-0.5100454539207336,-0.07850670878755099,-0.20112427917590858,0.06004755517935685,0.04464289028976571,5
0.3075494396150066,0.48032010744348763,0.1494584552892533,0.7839163550978393,0.38197017469822586,0.1332889535730432,0.009391821283075683,0.4749344693797973,-0.33612754685839186,-1.0203453559833446,-1.0617832750185459,0.04596586416993437,0.14606582991160716,0.0012518260309661937,-0.10337583867546528,0.07178790130287184,-0.05023710393362135,-0.5042774763172765,4
-0.47778686666558173,-0.20937398981204228,-0.3645410500500658,0.45567223023985076,2.1780232806492292,-0.7818643531395826,-1.044469387954683,0.03185338071915985,-0.6698963771549591,1.825477656874,0.07622081079966851,0.17417292607440196,-0.015219126966513239,0.8166333823872839,0.3200676910314927,0.07632541409925367,0.24420472875280372,0.002427890505124892,6
-0.11532395607454138,0.7676926479666254,-0.261741148982202,-0.20081601947612696,-0.6844363569601821,-0.6801806523937353,-0.7480709228565634,0.03185338071915985,-0.06911248262113692,2.5551758652989593,-0.11344653683669999,0.030185024768123455,-0.0036734578788820338,0.5088233683453609,0.0079703249100025,-0.20093675574397366,0.018089580610268847,-0.0036136557291295973,5
-0.9006602623551291,0.8251671560712529,-1.2897401596608404,-0.857304269192105,-1.750842888618591,-1.0869154553771245,-1.1432688763207228,-0.3004574357763336,1.1324553064465104,-0.9473755351408485,-0.8721159273821774,1.1616177105700787,0.270610072932862,1.2426366113246319,-1.019957493409572,-1.0642512196182194,-1.4605730877450882,0.26203371524094815,5
-2.229690934522278,-0.03695046549815963,-0.6215408027197256,-0.36493808190512156,-1.5263362503747158,-0.7818643531395826,0.6351219142679949,-1.8512412460885337,2.5009075106624383,-0.6554962517708642,2.5418963300724675,1.3858438932598718,4.127695824017329,-0.49657918466391926,-5.576250804602716,0.022966221986593663,-1.5544160617049225,-4.705663329511226,4
-0.3569658964685681,2.348241620843882,0.8176578122303684,-0.20081601947612696,1.8412633232834172,0.6417074573022797,2.248846890913313,0.14262365288430384,-0.4028813129177041,0.5849907025515676,-1.1566169488367317,-0.29187595394734156,-0.0509117801094674,1.4431018202301191,0.14381488903610196,1.9200581062875026,-0.3294190529087884,-0.16496093423099265,5
0.24713895451649895,-1.3588641519045923,1.2802573670357558,-1.185548394050094,1.7851366637224482,-0.3751295501561933,-0.2870066438150439,0.08723851680173185,-0.4028813129177041,-0.5095566100858728,-0.8721159273821774,0.31640146720126233,0.021560035835950037,0.10766467318617623,-0.09956766646871586,-1.7396958412766486,-0.5157917689039283,-0.07608209998398803,5
-1.1423022027491558,-0.7266445627536896,-0.21034119844827007,-1.185548394050094,-0.852816335643089,-1.0869154553771245,-1.1103357135320429,-0.5219979801066216,0.19790258161611804,-0.6554962517708642,-1.1566169488367317,0.2402732143163562,0.5962794425064039,1.2068410476951648,-0.22606455490983624,0.15284328817553025,-0.04162706619314085,0.6037517110498576,5
-1.6255860835372102,-1.243915135695337,0.5092581090267768,-1.5137925189080832,-0.4038030591553383,-0.3751295501561933,1.6560499607170736,-0.743538524436971,0.06439504949749056,-0.5095566100858728,-1.1566169488367317,-0.8278428949624037,1.2086858778985319,-0.6212332767999774,-0.10467969631181047,-0.6334738697939939,0.032793701137777735,0.8599892594768551,5
0.3075494396150066,0.7676926479666254,-0.0561413468464743,-1.0214263316210996,-0.4038030591553383,-1.1885991561229718,-0.7480709228565634,0.19800878896687582,-1.0704189735108416,0.6579605233940636,-1.1566169488367317,-0.01726623976186489,0.060897492085608754,0.889156467627444,-0.3292067554565299,-0.04309929922098261,0.06009476286291915,-0.2290203213377242,5
-1.0214812325521427,-0.03695046549815963,-1.1869402585929767,-0.20081601947612696,-0.6844363569601821,-0.7818643531395826,-1.011536225166003,-0.6327682522717655,0.5984251779720005,-0.14470750587339243,-0.9669496012003616,1.2124371983133129,0.6463608942504282,0.790884116366672,-0.6112800883850744,0.04385799507351646,-0.7102949354906343,0.6118550091864334,6
-1.0214812325521427,-0.1518994817074147,-1.1869402585929767,-0.36493808190512156,-0.7405630165211511,-0.9852317546312772,-1.044469387954683,-0.6881533883543375,0.5316714119126882,-0.07173768503089634,-0.9669496012003616,1.2124371983133129,0.702935771321122,1.0290444077532483,-0.5430923691533107,0.18029561009793796,-0.6310622031421391,0.6654096444339042,6
0.1867284694179924,-0.8415935789629446,0.45785815849284484,1.1121604799558285,-0.010916442228555843,1.4551770632690582,2.4135127048567124,0.14262365288430384,-0.7366501432142714,-0.6554962517708642,-0.9669496012003616,0.0854951531459095,0.026631896405889092,3.5120883300159518,-0.1375535537389458,-0.3853304862633764,-0.3372812780255767,-0.1379098842782164,5
-0.4173763815670752,-0.09442497360278718,-0.6215408027197256,0.7839163550978393,1.6167566850395414,1.7602281655066003,0.8985872165774346,-0.6881533883543375,-0.936911441392214,-0.14470750587339243,-0.20828021065488592,0.25941645123545437,0.2872189711944556,1.5817185277837797,0.39104470725707513,0.058688973889865236,0.5823286893602119,0.14332873268931492,6
-0.3569658964685681,0.5377946155481153,-1.1869402585929767,2.178953885744293,0.15746353645435093,0.9467585595398217,-0.023541341505604278,0.5857047415449412,0.19790258161611804,-0.8744057142983525,-0.8721159273821774,0.42369719346327595,-0.20907661813148093,-0.022287966573480922,-0.07064447246004153,-0.6383300800485904,-0.23489854139965283,-0.5108024338446049,5
1.1532962309941004,-0.6116955465444348,1.537257119705415,1.7686487296718063,-0.6283096973992133,-1.1885991561229718,-1.1762020391094028,0.19800878896687582,-1.8047104001632912,-0.14470750587339243,-0.777282253563993,1.7729128422251017,0.2283627900192041,1.3980327511155548,-2.0813657025441783,-0.9403333340175275,-2.774303911657428,-0.15390871771365036,5
-0.47778686666558173,0.5952691236527428,-0.7757406543215213,2.178953885744293,1.6728833446005105,2.675381472219226,2.117114239758593,0.8626304219578012,-0.33612754685839186,0.876869985921552,-0.9669496012003616,0.3706386965733878,-0.41215348639762645,5.664088211621632,0.16059732741345956,-0.46177445947977724,0.2607478031354167,-0.8341201424953955,5
-0.29655541137006153,0.36537109123423256,-0.4673409511179298,-0.03669395704713306,-0.29154974003340045,0.1332889535730432,0.27285712359251535,0.41954933329722527,0.7986864761499431,-0.43658678924337674,-0.3979475582912544,0.1385924880088535,-0.1244196251259937,0.03636884047859689,-0.23685479649035124,-0.17075287328840213,-0.3732588974089422,-0.16695863276835446,5
-0.5986078368625953,-0.7841190708583171,0.20085840582318526,0.12742810538186156,-0.4038030591553383,-0.6801806523937353,0.009391821283075683,-0.3004574357763336,0.6651789440313157,-0.8014358934558563,-0.9669496012003616,-0.12023541582548625,0.17985617569935322,-0.006388135127487786,-0.3981813288131313,-0.15749690654815882,0.13360678228527983,0.290527197701609,6
0.3075494396150066,-0.7266445627536896,0.6634579606285727,-0.20081601947612696,-0.12316976135049369,0.33665635506473784,0.20699079801515544,0.6964750137100852,0.8654402422092554,-0.07173768503089634,-1.1566169488367317,0.20404612399943262,0.21420050017239076,0.0696847675917236,0.26616566151173204,-0.48209811970640376,0.5741832181420505,-0.8055548052983796,5
-0.3569658964685681,0.9401161722805074,1.1260575154339598,-0.857304269192105,1.897389982844386,0.4383400558105851,2.182980565335953,0.03185338071915985,-0.6698963771549591,0.4390510608665754,-1.0617832750185459,-0.40196413047205193,-0.011370570603969498,0.9568878228427842,0.23913016081216595,1.0586248811774726,-0.7543418500573241,-0.03382138690040215,5
-0.47778686666558173,-0.03695046549815963,-0.5701408521857936,-0.6931822067631108,0.21359019601531987,-0.3751295501561933,-0.35287296939240387,0.03185338071915985,0.464917645853373,-0.2176773267158885,-0.8721159273821774,0.2724058113238949,-0.015219126966513239,0.13237307827045264,-0.22213154526982165,0.021066969887782498,-0.26506854280305503,-0.02777984066614766,7
-0.7798392921581155,1.1987514587513313,-1.1355403080590447,-0.5290601443341162,-0.010916442228555843,-0.273445849410346,0.27285712359251535,-0.07891689144598413,0.5316714119126882,-0.5825264309283689,-0.5876149059276229,0.8855389500537739,0.061542492764555104,-0.07461164792841912,-0.4146182575266966,-1.3612306007567159,-0.6037343188695212,0.04637274174313239,5
-0.6590183219611019,1.1412769506467038,-1.1355403080590447,2.178953885744293,0.269716855576288,-1.1885991561229718,-1.1432688763207228,-0.3004574357763336,0.6651789440313157,-1.8959832060932968,0.4555555060724072,0.7483418683362644,0.1980069551460549,1.3588884216164694,-0.4383651114993754,-1.2959659801180452,-0.7553375030197104,-0.13687503920830543,5
-0.6590183219611019,1.1412769506467038,-1.1355403080590447,2.178953885744293,0.269716855576288,-1.1885991561229718,-1.1432688763207228,-0.3004574357763336,0.6651789440313157,-1.8959832060932968,0.4555555060724072,0.7483418683362644,0.1980069551460549,1.3588884216164694,-0.4383651114993754,-1.2959659801180452,-0.7553375030197104,-0.13687503920830543,5
-0.47778686666558173,-0.03695046549815963,-0.8271406048554533,-1.3496704564790885,-0.12316976135049369,-0.47681325090204063,-0.22114031823768404,0.03185338071915985,0.731932710090628,-0.5095566100858728,-0.777282253563993,0.39519691788576106,-0.015219126966513239,0.10544263404442195,-0.3497078361642488,0.030563230381838315,-0.6054112645378532,-0.024759067549020415,5
-1.0214812325521427,1.0263279344374487,-1.032740406991181,-1.185548394050094,-0.29154974003340045,-0.9852317546312772,-1.011536225166003,-0.3004574357763336,0.8654402422092554,-0.5095566100858728,0.265888158436037,1.054924943839753,0.3069116318262655,0.9965976099933997,-0.8840309653121352,-1.059930328717349,-0.8937751079657327,-0.0798880742869832,5
0.6096018651075403,-1.1864406275907096,1.537257119705415,-0.5290601443341162,-0.4038030591553383,1.1501259610315162,0.6351219142679949,0.08723851680173185,-0.2026200147397644,1.0228096276065441,0.265888158436037,0.9371148073222664,0.05318076255155123,0.7304702020196538,-0.12351753889347769,-1.8238643018715792,-0.31147906025351896,0.023195688577103756,5
-0.17573444117304793,1.0263279344374487,-1.1355403080590447,-0.6931822067631108,-0.4038030591553383,-0.7818643531395826,-0.8798035740112832,-0.3004574357763336,0.19790258161611804,2.19032676108648,0.07622081079966851,0.19955354146622692,0.052800719572440924,0.6878870522842248,-0.034778299587012014,-1.1654367388407036,-0.22472635849404693,-0.022901109365661476,6
-0.3569658964685681,0.5952691236527428,-0.9813404564572489,-0.6931822067631108,-0.29154974003340045,-0.07007844791865141,-0.6163382717018435,-0.02353175536341214,0.06439504949749056,-0.8014358934558563,-0.8721159273821774,0.35030507578013564,0.00840003414877945,0.043192029473729264,-0.02298683657200953,-0.5841616735202891,-0.06319346726745452,0.020522418651692704,6
-0.3569658964685681,0.8251671560712529,-0.21034119844827007,-0.36493808190512156,0.38197017469822586,0.1332889535730432,1.6560499607170736,-0.3004574357763336,0.06439504949749056,-1.239254818510833,-0.8721159273821774,0.07508463446835971,0.10725305791254615,0.22073316632865805,-0.02298683657200953,-0.17356664852817805,-0.013544931885437836,0.26203371524094815,5
-0.3569658964685681,0.9401161722805074,-0.261741148982202,-0.6931822067631108,0.15746353645435093,0.23497265431889053,1.5901836351397138,-0.35584257185890555,-0.0023587165618216993,-1.239254818510833,-0.8721159273821774,0.09343266388914478,0.12702366266529508,0.3736496696032407,0.0008419813720059416,-0.24606708710944977,0.0006173731830145607,0.31033597455878853,5
0.005497014122472782,0.8539044101235668,-0.0561413468464743,-0.36493808190512156,0.15746353645435093,-0.47681325090204063,-0.0894076670829642,0.4749344693797973,-0.0023587165618216993,-0.8744057142983525,-1.1566169488367317,-0.000308609776469712,0.0026107214854298624,0.04263076039739553,-1.2965898251244324e-05,-0.047939343662481204,0.00013242152460975537,-0.5493172568714533,4
0.8512438055015665,-1.1864406275907096,1.3830572681036197,0.2915501678108562,0.7187301320640395,1.2518096617773635,1.2279188444642342,0.9180155580403732,-0.2026200147397644,1.2417190901340316,-0.777282253563993,1.1773189321271256,0.7814550571359314,1.537120673378824,-0.17247903241786056,-1.6409153331627508,-0.2802350840490937,-0.7135572017604279,5
0.3075494396150066,-0.6691700546490623,1.8970567734429389,-0.20081601947612696,0.6626034725030705,-0.6801806523937353,-0.12234082987164416,1.0287858302055786,1.5329779028023929,0.07420195665409583,0.07622081079966851,0.5834387475902284,0.316402505563585,0.0832138654764859,0.47146649494906395,-1.2694535847571853,2.9081461140496305,0.0784148901174793,5
0.3075494396150066,-0.6691700546490623,1.8970567734429389,-0.20081601947612696,0.6626034725030705,-0.6801806523937353,-0.12234082987164416,1.0287858302055786,1.5329779028023929,0.07420195665409583,0.07622081079966851,0.5834387475902284,0.316402505563585,0.0832138654764859,0.47146649494906395,-1.2694535847571853,2.9081461140496305,0.0784148901174793,5
-0.9006602623551291,1.486123999274469,-1.3925400607287044,0.12742810538186156,1.2799967276737279,-0.1717621486644987,-0.5175387833358037,-0.07891689144598413,1.3994703706837652,-0.7284660726133603,0.265888158436037,1.2542054964359424,0.07107730815399131,0.08889357344296811,-1.2604473512182697,-2.0694872042000543,-1.9488185549799928,-0.020983066936069363,6
-0.9610707474536356,1.2849632209082726,-0.7757406543215213,-0.5290601443341162,0.269716855576288,-0.3751295501561933,1.1291193560981942,-0.5219979801066216,0.464917645853373,-0.9473755351408485,-0.30311388447307014,0.7455416504789568,0.5016769889103588,-0.42356603612576627,-0.4468187494046858,-0.9967982097664729,-0.36065551879991686,0.15822483543721447,5
