fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,fixed acidity_citric acid_interaction,fixed acidity_density_interaction,total sulfur dioxide_free sulfur dioxide_interaction,fixed acidity_pH_interaction_neg,citric acid_volatile acidity_interaction_neg,citric acid_pH_interaction_neg,alcohol_density_interaction_neg,quality
0.6177851239723743,-0.9706173752077836,0.5969658962463361,-1.3799561855785483,-0.09373763809536548,2.489460267909993,0.2690409763483573,-0.11944371199297035,1.0880246525177626,0.5273010202212399,0.45588828788933194,0.3687966502198223,-0.07379054842129776,0.6697668210589476,0.6721654448406854,-0.5794254713031808,0.6495136118283745,-0.05445298935962172,6
2.633155098273037,-0.9706173752077836,1.9329128603955785,2.185460066336487,0.7817744686976834,0.5974408783814392,0.7844069353479626,0.4887246253955985,-2.2086897815935185,1.2965858290035932,2.927242272370969,5.089659352868137,1.2868877390120006,0.4686367684627796,-5.815822758906534,-1.8761188070625254,-4.269204883466413,1.4306153830066624,5
-0.2982921370733819,-0.03682423119706129,-0.12239016137248679,-0.7166229294083094,-0.03901813142079987,-0.19919886457795177,-0.27853535508872335,0.9392196901277884,0.8189051068760252,-0.032178840711380434,-1.350101162308788,0.03650802279255516,-0.28016184854961756,0.05548392647849031,-0.2442729543903558,0.0045069235986260935,-0.10022592817931027,-1.2680415953048267,6
-0.5425794066855831,2.73537416508477,-1.4069545499775276,2.185460066336487,0.836493975372249,-1.0954185754072667,-1.0515842935881312,-0.07439420551970136,2.164502835084709,-0.8014636494937337,0.26578413523689726,0.7633845649603885,0.04036476389172489,1.1519249688029676,-1.174414664029524,-3.848547127456998,-3.0453571122616894,-0.019772799580689834,3
2.6331550982730363,-0.678807017704433,1.3677045294093606,0.7758768969747283,1.1648110154196418,0.2987009747716676,-0.18190423777629738,1.4967073327339608,-0.6612523941535302,0.7371059680709728,0.8360965931941996,3.601378154545382,3.9410625438110665,-0.05433497313887723,-1.7411801129106195,-0.928407432709213,-0.904397894566567,1.251391901907642,6
-0.7257948588947347,0.7802447698123206,-1.4069545499775276,2.185460066336487,0.2345794019520274,0.09954103903181988,-0.053062748026396045,0.4887246253955985,1.0207447661073268,-0.8014636494937337,-0.8748407806777039,1.0211603790722446,-0.3547138205273805,-0.005281921072431112,-0.7408513034844062,-1.0977689289836132,-1.4361414930404506,-0.42755623281750377,5
-1.3365130329252386,0.31334819780695916,-0.22515531246089,0.2783769548470493,-2.0636398783797256,-3.8928838104009455e-05,0.7521965629104872,-1.80880020473887,1.0207447661073268,-0.032178840711380434,1.9767215091088008,0.30092300953633383,2.41748504759134,-2.928213821993472e-05,-1.3642386831926667,-0.07055201138628266,-0.22982610675571324,-3.5754942703877273,6
-1.0311539459099865,0.60515855531031,-1.4069545499775276,2.185460066336487,0.6176159486739866,2.8379901554547264,0.9937743561915522,-0.6487754130533184,-0.728532280563963,-1.4308784930429321,-0.8748407806777039,1.450786735925337,0.6689873271793106,2.820321839614984,0.7512289358263319,-0.851430582851668,1.0250118069449725,0.5675751888400649,5
-0.2982921370733819,0.13826198330494927,0.3914355940695294,-0.2191229872806297,-0.4220546781427591,0.4978609105115154,0.6233550731605859,0.37610085921248854,-0.39213284851179286,-0.6615936842605784,-1.159997009656355,-0.11676215988158874,-0.11218792904962835,0.3103441242957016,0.11697014539925543,0.054120661572204166,-0.1534947545113904,-0.4362758720156725,5
-0.42043577187948283,0.13826198330494927,-0.32792046354929333,-0.2191229872806297,-0.5862131981664559,-0.8962586396674189,-0.6006390794634767,-0.18701797170281134,-0.19029318928049133,-0.731528666877156,-0.6847366280252709,0.13786949320742495,0.07862904528820676,0.5383279642910264,0.0800060639185519,-0.04533893365660362,0.062401030839132135,0.12805805532390857,5
0.3124260369571224,0.4884344123089697,-0.6875984923587046,0.11254364080448938,-0.8050912248647175,-0.5975187360576473,-0.14969386533882204,0.09454144375486985,-0.7958121669743989,-0.45178873641084627,-0.8748407806777039,-0.2148236719853223,0.029537208600538677,0.0894448892128366,-0.24863244149007122,-0.3358467655197575,0.5471992462123104,-0.08270871046090757,5
1.4117187502120285,-0.9706173752077836,1.6246174071303683,-0.2191229872806297,2.2318413955736696,-0.9958386075373428,-0.92274280383823,1.0518434563108983,-1.8050104631309125,2.590383007410278,-0.9698928570039204,2.29350285556679,1.4849071295619218,0.9189029088893664,-2.5481671151308065,-1.5768818834257532,-2.9324514184549284,-1.0201754549622555,5
0.7399287587784746,1.2179603060673463,-0.8931287945355112,-0.3849563013231896,-0.14845714476993108,-0.9958386075373428,-0.5040079621510507,1.0518434563108983,-0.5266926213326615,-0.6615936842605784,-0.3045283227204033,-0.6608516803699761,0.7782892230573837,0.501910587216236,-0.38971501756045734,-1.0877954199500313,0.4704043459815884,-0.32031612351478966,6
-0.8479384937008351,0.9261499485639961,-1.4069545499775276,0.2783769548470493,1.274250028768773,0.5974408783814392,-0.3107457275261987,-0.07439420551970136,1.0207447661073268,-0.5916587016440016,0.17073205891068077,1.193010921813481,0.06308171056844591,-0.18565220040653155,-0.8655287794260579,-1.3030508840935675,-1.4361414930404506,-0.012701475879402945,6
-1.3365130329252386,1.0428740915653358,-0.8931287945355112,0.7758768969747283,-0.03901813142079987,-0.2987788324478757,-0.6006390794634767,-0.23769866648514518,1.9626631758534077,0.03775614190519721,-0.20947624639418685,1.1936782739775182,0.31768736566634614,0.1794582428846644,-2.6231249137705186,-0.9314208802520647,-1.752910996329192,0.04979222442821191,5
0.8620723935845749,0.7802447698123206,0.340053018525328,0.4442102688896092,0.6723354553485522,-0.3983588003177995,1.3319832667850433,0.6914474045250589,-0.32485296210136,0.03775614190519721,-0.3045283227204033,0.2931503196257893,0.5960777190567593,-0.5306072561998734,-0.2800467706017586,0.26532458916327933,-0.11046723033946144,-0.2105653183493924,5
0.9231442109876262,-1.3207898042118043,0.5969658962463361,-1.0482895574934288,-1.0786887582375455,-1.2945785111471144,-1.2126361557755079,-1.0880081011672535,-1.132211599026569,-0.5916587016440016,1.0262007458466325,0.5510856112768451,-1.0043883801001896,1.5698527091070174,-1.0451945832544207,-0.7884664692243225,-0.6758917119533931,-1.116514724905014,7
-0.9700821285069359,-0.3869966602010821,-0.17377273691668846,-1.0482895574934288,-0.2578961581190623,0.19912100690174375,-0.4073768448386247,-1.0880081011672535,0.5497855612342879,-0.3818537537942686,0.17073205891068077,0.16857382650461694,1.055457214613119,-0.08111728753272238,-0.5333371474645383,0.06724946882075972,-0.09553774169295982,-0.18575786322378546,6
0.1292105847479708,-0.7371690892051028,0.6483484717905378,2.185460066336487,-1.735322838332332,-1.2945785111471144,-1.1804257833380327,-0.6037259065801119,-0.19029318928049133,-0.6615936842605784,1.5014611274777165,0.08377348516050864,-0.07800777741671507,1.5281538531134167,-0.024587894260488574,-0.47794245243735106,-0.1233762984621541,-0.9064709803812815,4
-1.4586566677313388,-0.3869966602010821,-1.4069545499775276,-0.7166229294083094,-0.2578961581190623,0.8961807819912109,-0.08527312046387138,-1.6229709905367915,1.2898643117490642,-0.8713986321103113,0.7410445168679813,2.0522636355196657,2.3673574568810265,-0.07642013178014298,-1.8814691788014668,0.5444867118960196,-1.814780462268978,-1.2026937535730857,5
-0.9090103111038857,1.451408592070027,-1.4069545499775276,1.107543525059848,1.1100915087450762,-0.7966786717974951,-0.7616909416508534,-0.1307060886112251,0.953464879696894,-0.6615936842605784,0.26578413523689726,1.2789361931841,0.11881318227166178,0.6068229277145852,-0.8667094069199026,-2.0420659224894018,-1.341481750733321,-0.034739604731731724,5
-1.2754412155221877,0.254986126306289,-0.8931287945355112,-0.3849563013231896,-1.8447618516814632,-1.1949985432771906,-1.1482154109005573,-1.2682061270601421,0.8861849932864582,0.7371059680709728,0.36083621156311546,1.1391332753202386,1.6175223642302736,1.3721157433945868,-1.1302768650148018,-0.22773545161121547,-0.7914773347893944,-0.45761469436951274,6
-1.6418721199404904,0.7802447698123206,-1.4069545499775276,-0.2191229872806297,0.28929890862659297,-1.2945785111471144,-1.1482154109005573,-1.6623893087008708,2.534542210342096,-0.17204880594453573,2.2618777380874517,2.310039449631522,2.729430658443105,1.4864549971198158,-4.1613941919730335,-1.0977689289836132,-3.5659856949509114,-3.760121369385088,7
0.8620723935845749,-1.204065661210464,1.3677045294093606,0.2783769548470493,0.6723354553485522,1.1949206856009826,1.1709314045976666,0.9392196901277884,-0.19029318928049133,1.1567158637704378,-0.7797887043514874,1.179060317384392,0.8096753663702253,1.3991701567735655,-0.1640465051658757,-1.6468060585438284,-0.26026485689468076,-0.7323929052661535,5
-0.664723041491684,-0.21191044569907183,-0.17377273691668846,-0.2191229872806297,-0.6409327048410207,-1.0954185754072667,-0.34295609996367404,-0.4122655040689063,0.14610624277168188,-1.2210735451931995,-0.9698928570039204,0.1155107422115954,0.27404237976678564,0.37568048244943997,-0.09712018607611475,0.036824258130363004,-0.025389281687049292,0.39985336758555284,5
-0.23722031967033125,-0.7371690892051028,0.08314014080431963,-0.8824562434508689,2.2318413955736696,-1.4937384468869621,-0.08527312046387138,0.3197889761209648,-0.05573341645962264,1.8560656899362142,-0.8748407806777039,-0.019722530779037052,-0.0758604431424632,0.12737573852290807,0.013221098868871383,-0.0612883418731043,-0.004633684091958811,-0.2797644375217884,6
-0.7257948588947347,-0.27027251719974205,0.031757565260118234,0.7758768969747283,-0.7503717181901519,-0.9958386075373428,-0.9871635487131807,0.049491937281663366,-0.4594127349222257,-0.8713986321103113,-0.11442417006796868,-0.02304947759680784,-0.035920993635771926,0.9830555737621557,0.33343940111732095,-0.008583197102987236,-0.014589829910621981,-0.005663073848510288,5
0.4345696717632227,0.9553309843143305,-1.4069545499775276,0.11254364080448938,0.34401841530115856,0.2987009747716676,-0.27853535508872335,1.2770909886769932,0.28066601559255056,-0.3818537537942686,-1.0649449333301368,-0.6114197769695069,0.5549850117611305,-0.08319878207337424,0.12196893827114624,-1.3441072751155574,-0.3948843276620027,-1.360031577793139,5
-0.48150758928253296,-0.09518630269773147,-1.3041893988891242,-1.0482895574934288,0.12514038860289695,-0.2987788324478757,-0.5040079621510507,-0.7613991792363659,0.3479459020029834,-0.8014636494937337,0.0756799825844643,0.627977093426938,0.3666194832758018,0.15058691047592404,-0.167538592474193,0.12414096689783263,-0.45378735677920506,-0.057622676624433586,6
-0.23722031967033125,-0.21191044569907183,0.23728786743692465,-0.7166229294083094,0.01570137525376573,0.09954103903181988,2.5881877918465808,0.03822956066334612,-0.728532280563963,-0.731528666877156,-0.8748407806777039,-0.05628950376727845,-0.009068828601415287,0.2576309020098802,0.17282266048553876,-0.050283777747540975,-0.17287187121398206,-0.033444778695687356,5
0.3734978543601726,0.5467964838096399,-0.4820681901818982,2.185460066336487,2.2318413955736696,2.8379901554547264,2.5881877918465808,1.0518434563108983,-0.9976518262057005,1.5763257594699038,-1.159997009656355,-0.1800514346882306,0.39286127405490845,7.345251473728703,-0.37262081648633694,-0.2635931913479387,0.4809362102906477,-1.220135263947247,5
-0.3593639544764321,0.254986126306289,-0.32792046354929333,-1.3799561855785483,-0.6956522115155863,-1.1949985432771906,-1.2126361557755079,-1.2118942439686182,-0.9976518262057005,-0.8014636494937337,-0.5896845516990528,0.11784279453481876,0.43551110791978864,1.4490984396769842,0.3585201054559147,-0.08361516873699694,0.32715044931017234,0.7146353139612971,6
-0.23722031967033125,-2.021134662219846,0.6483484717905378,-0.8824562434508689,-1.0786887582375455,-0.8962586396674189,-0.8583220589632793,-1.4821912828079822,-0.19029318928049133,0.317496072371507,0.6459924405417649,-0.15380143173592212,0.3516058899202879,0.7692785609629669,0.045141411192205,-1.3103995695331219,-0.1233762984621541,-0.9574843641308576,5
0.06813876734492066,-0.9706173752077836,0.23728786743692465,-0.2191229872806297,-0.03901813142079987,1.593240557080678,1.0420899148477651,-0.18701797170281134,-0.05573341645962264,0.45736603760466227,0.5509403642155484,0.016168502793056986,-0.01274317406317682,1.6602999164602097,-0.003797606297479799,-0.2303157270602803,-0.013224863536677851,-0.1030357494448,6
0.1292105847479708,-1.8460484477178356,1.2649393783209573,-0.7166229294083094,0.4534574286502898,-0.6970987039275712,-0.7616909416508534,-0.14196846522954235,0.3479459020029834,0.10769112452177484,-0.019372093741752187,0.16344355674358557,-0.018343828408081127,0.5309737682181812,0.04495829345846564,-2.335139375806567,0.44013047296897856,0.0027502264167993803,5
-1.3975848503282886,-1.1457035897097938,0.23728786743692465,2.185460066336487,-1.51644481163407,-0.9958386075373428,2.1372425777219264,-0.5699387767251602,-0.05573341645962264,-0.6615936842605784,1.0262007458466325,-0.3316299286965531,0.7965377999657209,-2.128348672568124,0.07789217850100588,-0.27186156151706625,-0.013224863536677851,-0.5848715977622768,4
0.4345696717632227,-0.7371690892051028,0.8024961984231425,0.11254364080448938,-0.7503717181901519,1.2945006534709065,-0.020852375588920714,-1.3695675166249348,-0.728532280563963,-0.3818537537942686,1.6915652801301495,0.34874050953997904,-0.59517250615727,-0.026993413826278644,-0.3165980340335935,-0.5915753916821453,-0.5846443855811225,-2.316712859916811,6
-0.7868666762977848,-0.5620828747030926,0.13452271634852128,-0.5507896153657496,0.17985989527746254,-0.9958386075373428,-0.24632498265124803,-1.8425873345937591,0.14610624277168188,-1.3609435104263545,1.4064090511515002,-0.10585144269971063,1.4498705717601856,0.24529992772507894,-0.11496613363611058,-0.07561291511804555,0.01965460865312315,-2.5914315049097807,6
1.0452878457937265,1.1887792703170112,0.8024961984231425,-0.053289673238070524,-1.2428472782612423,-0.09961889670802788,-0.5040079621510507,-0.07439420551970136,-1.0649317126161362,-0.5916587016440016,0.5509403642155484,0.8388395225073815,-0.07776335882722439,0.050208717121549146,-1.1131601757979448,0.9539908451936387,-0.8546036509546957,-0.04098677068455062,5
-0.42043577187948283,-1.3791518757124746,1.1107916516883523,0.6100435829321691,0.562896441999421,0.8961807819912109,0.43009283853573393,0.20716520993791732,0.011546469950813194,-0.311918771177691,-0.3045283227204033,-0.46701654547487803,-0.08709966494682338,0.38544093636777366,-0.004854549006253399,-1.5319503899517488,0.012825722427833716,-0.06308767390841419,6
-0.664723041491684,0.021537840303608894,-0.7389810679029063,-0.5507896153657496,-1.2975667849358077,0.19912100690174375,-0.7939013140883286,-0.5643075884160329,-0.6612523941535302,0.17762610713835247,-0.4946324753728363,0.4912177430611926,0.3751082565087428,-0.15808242904188552,0.43954970263539245,-0.015916056227883155,0.48865300038492926,0.279124859329898,6
-1.153297580716087,-1.2624277327111342,-0.9445113700797129,-1.5457894996211081,-0.8598107315392831,-0.09961889670802788,-0.6006390794634767,-1.2062630556594909,0.7516252204655894,0.317496072371507,-0.3995803990466198,1.0893026780717696,1.3911802637992854,0.05983500241587704,-0.8668475483681598,1.1923773474496189,-0.7099185667684201,0.4819990731356143,7
-0.3593639544764321,0.7802447698123206,-1.2014242478007209,-1.2141228715359884,-2.3372374117525534,-1.1949985432771906,-1.2126361557755079,-0.2996417378858588,0.6170654476447208,-1.2910085278097772,-0.9698928570039204,0.43174856869353995,0.10768043985285276,1.4490984396769842,-0.22175107943637665,-0.9374049856722139,-0.7413573912803738,0.2906203812357354,5
-1.6418721199404904,0.5467964838096399,-1.2528068233449225,-1.3799561855785483,-0.09373763809536548,-0.9958386075373428,-1.0837946660256066,-0.9866467116025234,2.366342494316014,-0.24198378856111336,-0.3045283227204033,2.0569485949212396,1.6199477280111487,1.0792845710713395,-3.885231767647902,-0.6850303658977283,-2.964570023250146,0.30046186820191795,4
-0.23722031967033125,0.31334819780695916,-0.22515531246089,-0.053289673238070524,-0.3126156647936279,0.6970208462513632,1.5252455014098951,0.07201669051823535,-0.6612523941535302,-0.5217237190274239,-0.8748407806777039,0.05341141519744564,-0.017083822346335105,1.0631279101338098,0.1568625043238723,-0.07055201138628266,0.14888448942114968,-0.06300313775479761,6
-0.23722031967033125,-1.3791518757124746,1.1107916516883523,-0.2191229872806297,0.7817744686976834,0.4978609105115154,0.3978824660982586,0.22968996317455181,0.011546469950813194,0.10769112452177484,-0.3045283227204033,-0.26350235070064615,-0.05448712648933379,0.19809012684824617,-0.00273905729279578,-1.5319503899517488,0.012825722427833716,-0.06994709923125747,6
0.6177851239723743,-0.5620828747030926,0.8538787739673441,-0.7166229294083094,0.17985989527746254,-0.6970987039275712,-0.7939013140883286,0.19590283331960007,-0.19029318928049133,-0.731528666877156,-0.8748407806777039,0.5275136042327947,0.1210258561688885,0.5534275770973696,-0.11756030153074681,-0.47995063591951703,-0.1624873151571617,-0.171383787638293,5
-0.2982921370733819,0.4884344123089697,0.08314014080431963,-1.2141228715359884,1.7667255888398634,-0.6970987039275712,-0.5684287070260013,0.37610085921248854,-0.32485296210136,2.590383007410278,-1.2550490859825716,-0.024800050277102383,-0.11218792904962835,0.39625091494305065,0.09690108429983302,0.04060850581304285,-0.02700832100980738,-0.47202503959189357,5
-0.5425794066855831,-0.795531160705773,1.0594090761441506,-0.5507896153657496,0.01570137525376573,-0.19919886457795177,0.6555654455980613,0.26347709302944106,0.21338612918211472,-0.731528666877156,-1.159997009656355,-0.574813547971615,-0.14295724481115632,-0.13058789241967284,-0.115778919366565,-0.8427929320071867,0.22606320197880053,-0.3056326400271009,5
2.633155098273037,0.6927016625613154,1.1107916516883523,2.185460066336487,0.7270549620231178,-0.5975187360576473,-0.7616909416508534,2.4596405335991793,-2.5787291568509083,0.5972360028378175,0.6459924405417649,2.9248867007623125,6.476615010965693,0.45512460872177707,-6.790193826427299,0.7694472238837512,-2.8644308193953325,1.5889091911551827,5
2.3888678286608345,-0.27027251719974205,1.3677045294093606,0.4442102688896092,0.17985989527746254,0.2987009747716676,0.5589343282856353,1.8402098195922931,-1.4013311446683065,-0.311918771177691,0.0756799825844643,3.267265349419728,4.396018036009787,0.16695422869226653,-3.347594888798579,-0.36965294594895654,-1.9166069537652468,0.13926704709850493,6
-0.17614850226728107,-1.2624277327111342,0.9052613495115458,-0.3849563013231896,2.2318413955736696,-1.0954185754072667,-0.9871635487131807,-1.7750130748839181,-1.0649317126161362,1.086780881153861,1.9767215091088008,-0.15946043087691644,0.31266589464564337,1.0813572882253744,0.187586126194263,-1.1428270329748824,-0.9640415193005251,-3.5087065240723914,7
-0.664723041491684,0.19662405480561945,-0.07100758582828512,-0.5507896153657496,0.07042088192833133,-0.2987788324478757,1.7185077360347472,-0.4911021403970645,-0.32485296210136,-0.9413336147268889,-0.4946324753728363,0.047200378420759484,0.32644690844781277,-0.5134537349251039,0.2159372490055988,-0.013961799447515461,0.02306702458798497,0.2429150673654982,5
-0.7868666762977848,0.7218826983116504,-1.3041893988891242,-0.3849563013231896,-0.8598107315392831,-0.7966786717974951,-0.6972701967759026,0.26347709302944106,1.0880246525177626,0.10769112452177484,-0.8748407806777039,1.026223177566691,-0.20732134447267853,0.5555002942514041,-0.8561303420567041,-0.9414717623795303,-1.418990217543689,-0.23050050575656822,6
0.3734978543601726,-0.7371690892051028,0.23728786743692465,2.185460066336487,0.28929890862659297,-0.5975187360576473,0.011357996848554618,1.3334028717685171,0.4825056748238521,0.8070409506875504,0.0756799825844643,0.08862650935339242,0.4980231116032335,-0.006786615921095096,0.1802148342633159,-0.17492128111789892,0.11449274260516609,0.10091190611351607,7
0.3734978543601726,-2.3713070912238665,0.9052613495115458,-0.8824562434508689,-0.3673351714681935,-0.5975187360576473,-0.826111686525804,-0.6825625429082702,0.6843453340551566,0.7371059680709728,1.4064090511515002,0.3381131716777566,-0.25493564524286216,0.49361721077534976,0.25560151391099656,-2.1466526575076155,0.6195113806387007,-0.9599621383231755,7
-0.2982921370733819,1.0136930558150008,-1.0986590967123178,-0.7166229294083094,-0.14845714476993108,0.39828094264159153,-0.37516647240114936,-0.2545922314125898,0.6170654476447208,0.24756108975492935,0.45588828788933194,0.32772136987342865,0.0759428607903424,-0.1494216562754504,-0.18406577109208683,-1.113703097045258,-0.677944567321731,-0.11606561648861016,5
-1.153297580716087,0.254986126306289,-1.3041893988891242,-0.8824562434508689,-0.8050912248647175,-1.1949985432771906,-1.1482154109005573,0.15085332684639358,1.0207447661073268,0.17762610713835247,-0.8748407806777039,1.5041184785343948,-0.17397877689491886,1.3721157433945868,-1.177222469280188,-0.33255020279246533,-1.3312445029287343,-0.13197264222612778,5
1.5338623850181299,2.1225724143277334,0.13452271634852128,0.4442102688896092,2.2318413955736696,-0.8962586396674189,0.43009283853573393,0.6351355214335352,-2.1414098951830827,2.590383007410278,-0.20947624639418685,0.20633933453746023,0.974210485715776,-0.38547442239673574,-3.284628089126947,0.2855342068218057,-0.2880682759156305,-0.13304580498151158,5
-0.42043577187948283,-0.678807017704433,-0.6875984923587046,1.107543525059848,0.28929890862659297,0.4978609105115154,-0.11748349290134671,-0.18701797170281134,0.07882635636124605,-0.5916587016440016,0.0756799825844643,0.28909100287800066,0.07862904528820676,-0.05849043874593763,-0.033141419981187664,0.4667466819760766,-0.05420088379212277,-0.0141535168414506,6
-1.153297580716087,-0.795531160705773,0.2886704429811263,1.605043467187527,-1.9542008650305944,-0.3983588003177995,0.2046202314734066,-2.1354091266696953,0.3479459020029834,-0.24198378856111336,1.6915652801301495,-0.33292292351437414,2.462762179627212,-0.0815122699304967,-0.40128516700011746,-0.22964633256622508,0.10044169766466879,-3.612183937547501,6
-0.8479384937008351,-0.678807017704433,0.2886704429811263,-0.2191229872806297,-0.03901813142079987,0.5974408783814392,-0.34295609996367404,-1.0316962180757299,0.6843453340551566,0.6671709854543952,0.6459924405417649,-0.24477478059736904,0.8748149371119827,-0.2048959936085701,-0.5802827517299243,-0.19595152249943593,0.19755027073376893,-0.6664679578124496,6
-1.6418721199404904,1.8891241283250528,-1.1500416722565194,-1.5457894996211081,-2.0089203717051602,-0.3983588003177995,1.3319832667850433,-2.4394932953640107,1.6935436302116702,1.1567158637704378,2.3569298144136686,1.8882213584477183,4.005336028439921,-0.5306072561998734,-2.780582070347349,-2.1725714716390834,-1.9476457485280059,-5.749714479905687,8
2.511011463466936,-0.6204449462037628,1.1107916516883523,2.185460066336487,-0.4767741848173247,0.2987009747716676,-0.11748349290134671,0.601348391578646,-1.9395702359517812,-0.311918771177691,-0.8748407806777039,2.7892105709128243,1.5099927047913837,-0.03509243384921256,-4.870283096674192,-0.6891850665753685,-2.1544584259584463,-0.5260840963479442,5
-0.05400486746118075,-1.1457035897097938,0.23728786743692465,0.7758768969747283,-0.8050912248647175,-1.1949985432771906,-1.116005038463082,-1.1274264193313328,-0.05573341645962264,0.7371059680709728,2.2618777380874517,-0.012814699831077343,0.06088651434822222,1.333624395253388,0.0030098757690607105,-0.27186156151706625,-0.013224863536677851,-2.55010071921719,7
1.9613651068394822,0.07989991180427908,2.241208313660788,2.185460066336487,2.2318413955736696,-0.9958386075373428,-1.019373921150656,0.9392196901277884,-2.006850122362217,1.2266508463870156,1.3113569748252836,4.395827783572827,1.842152727873235,1.0151319061985504,-3.936165804657797,0.179072346596514,-4.49776917850937,1.231652291542317,7
